timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,active_motion_time,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
0.00046349968761205673,0,-16.0,5.0,0.3690419483034301,False,0.0,-300.0,0.0,300.0,0.0,0.0,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.00512919994071126,1,-16.0,5.0,1.2878351779817225,True,0.004508099984377623,-307.9346871394379,11.037359007470158,294.9839609931809,-8.465938382110686,0.8620222018957975,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.06258399970829487,2,-16.0,5.0,2.0676719554534464,True,0.061876900028437376,-318.6062570551047,26.57190957407699,289.28287005904497,-18.271176082946063,1.376171703154462,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.06801619986072183,3,-17.0,11.0,2.398868300773167,True,0.06741939997300506,-328.4800406443068,44.547362029431866,283.280285531576,-28.40430456485635,1.656614927078209,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.08169349981471896,4,-17.0,11.0,2.5460545259471985,True,0.08103590039536357,-334.8716647906971,63.25997431810644,276.60815763511374,-38.89985978783324,1.9556446337453608,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.09789899969473481,5,-15.0,14.0,2.513646404790172,True,0.09730460029095411,-337.73856150788333,80.12399269378355,269.3130476734524,-49.84763512750767,2.286700510813158,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.11428399989381433,6,-7.0,21.0,2.3476989132587867,True,0.1136366999708116,-337.15018815731696,95.1342770242594,261.2624360054508,-60.83486981696698,2.8733166116075672,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.1314873998053372,7,5.0,30.0,2.7014061533159937,True,0.1307495003566146,-332.4210177604177,107.69672826546304,252.56406937973992,-72.45577318947346,4.799771383818841,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.14871219964697957,8,26.0,47.0,4.558023438550859,True,0.1476193000562489,-325.5554225330292,117.34067718271218,243.74621448925683,-83.8707566555987,9.06037569914262,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.16602859972044826,9,84.0,93.0,9.149708635644945,True,0.1648148000240326,-317.9237646128021,125.56816756362583,234.35630837261638,-95.12812736540093,18.277113655267883,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.18279189988970757,10,160.0,134.0,17.869948080226848,True,0.18156380020081997,-310.0519280123654,133.3215020102973,223.55678720497895,-107.23268466529262,35.49568684097453,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.19966169958934188,11,288.0,185.0,20.0,True,0.198428800329566,-302.0375879131466,140.88405114356365,211.4703458175519,-120.0900652464623,39.36576704008694,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.2160801999270916,12,352.0,201.0,20.0,True,0.2148657999932766,-293.9706700503408,148.1828187505649,198.22309583523807,-133.39414149229063,38.97709856484627,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
0.23287889966741204,13,404.0,207.0,20.0,True,0.2316482001915574,-286.04703859939616,155.13487525091713,185.16305291121816,-145.0522842987509,38.78579412089413,1,1,calibration,2,square,0.5981210736084265,-1,calibration,16,001,26,f,r
