timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,active_motion_time,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
0.003995199978817254,1,30.0,89.0,1.7521230705785478,True,5.570001667365432e-05,299.82083352931875,6.331120793045659,-303.33154134461915,8.265929546175443,-0.3290110303283852,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.06841379997786134,2,34.0,99.0,6.399613975331651,True,0.06762360001448542,299.8352759199399,13.993643360565844,-306.6056206513036,20.04001667529785,-0.8215760593412172,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.07455839996691793,3,65.0,180.0,13.110256444440788,True,0.07375809998484328,300.1947127362166,21.945258448533824,-308.9822492267942,35.61386190087039,-1.030712083422776,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.09382690000347793,4,70.0,188.0,20.0,True,0.09310749999713153,301.18227966429606,29.51074050055162,-309.8122031196318,53.9632717827885,-1.1037292633393814,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.11070099996868521,5,86.0,210.0,20.0,True,0.10994669998763129,302.9431043420543,36.84361290636547,-308.8927799779434,72.00939361212409,-0.8501033720839524,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.12750569998752326,6,99.0,226.0,20.0,True,0.12676999997347593,305.31121957330134,43.62364352130042,-307.1675134560847,88.69060296089066,-0.8352755968025916,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.1438872999860905,7,118.0,256.0,20.0,True,0.14317539997864515,308.52413631396877,50.11589382648625,-305.13059746741243,103.91032136489994,-0.8858223757768258,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.16067039995687082,8,129.0,283.0,20.0,True,0.15991909999866039,313.0630551420397,56.94049968465483,-302.915313854935,118.41130386082979,-0.8024938690090555,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.17712439998285845,9,140.0,310.0,20.0,True,0.17635209998115897,319.1760106084896,63.85506176915054,-300.66081185503737,132.30811660799893,-0.3817015813950775,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.19379779999144375,10,147.0,343.0,20.0,True,0.19297109998296946,326.28783397892136,70.34389909143415,-298.45323326731454,145.40441422492296,0.3623942732290675,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.21087219996843487,11,149.0,357.0,20.0,True,0.20994239998981357,333.38691633387333,76.02737111117912,-296.7019301225487,155.85078052147,1.1926413992515528,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.22824119997676462,12,149.0,365.0,20.0,True,0.22699809999903664,340.2960864275369,80.95874109939525,-294.9162777201126,163.8395518980091,2.4409023269781294,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.24471719999564812,13,148.0,375.0,20.0,True,0.24351699999533594,346.6497608505922,85.53283054144825,-291.8578319547028,171.08478725035116,3.1775848091269454,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.2616701999795623,14,145.0,383.0,20.0,True,0.26045780000276864,352.9371744120947,89.05919122935202,-287.8942608219833,180.0705064805135,5.096879215626919,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.2783896999899298,15,132.0,405.0,18.945953284041543,True,0.2770104000228457,359.2270291966858,91.6953588922177,-283.4465114624884,190.2441681540189,7.485452659148028,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.2941438999841921,16,123.0,421.0,16.62647470888159,True,0.29337730002589524,365.97480071226755,93.80227745460707,-279.40613431911163,200.83669589991356,9.79917504686699,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
0.31079169997246936,17,113.0,435.0,15.62487903600264,True,0.31006290001096204,372.974255544278,95.68042252348711,-274.52446487737365,211.43692186195884,11.071246459501216,1,1,calibration,2,dot,0.347354013008391,0,calibration,11,001,28,m,r
